0	87,74409	19,99125
0	61,49085	105,1285
0	59,07186	44,49519
0	91,20565	18,61533
0	50,52586	20,71158
0	47,66424	21,13929
0	48,33952	20,89827
0	49,26185	20,60871
0	48,93	20,62182
0	47,84304	20,90634
0	48,21125	20,80491
0	48,05746	20,81913
0	47,8999	20,8842
0	48,08739	20,81976
0	47,8487	20,93574
0	48,31694	20,70831
0	47,71407	20,97336
0	48,04737	20,8182
16	48,24613	20,74608
16	47,96701	20,85171
16	47,98534	20,84466
16	47,97832	20,84427
16	48,06512	20,80593
16	47,98858	20,84355
16	47,91685	20,87454
32	48,05972	20,81424
32	47,97904	20,84688
32	48,10456	20,7957
32	47,93349	20,86986
32	47,96415	20,8545
32	48,06105	20,81109
32	47,92607	20,87151
48	48,11649	20,7906
48	47,94382	20,86377
48	47,9448	20,86116
48	48,03216	20,82147
48	48,00706	20,83227
48	48,03624	20,82507
64	47,88936	20,88408
64	48,0132	20,83059
64	48,05073	20,81787
64	48,01251	20,83143
64	48,00592	20,83401
64	47,99209	20,84169
64	48,03397	20,83251
64	48,07931	20,80218
80	47,85663	20,89845
80	48,04306	20,82276
80	48,04193	20,81856
80	48,04696	20,8149
80	47,9062	20,87646
80	47,62339	21,01251
80	47,90612	20,91276
96	47,8865	20,89395
96	48,03826	20,82303
96	48,05691	20,81193
96	48,04375	20,81625
96	47,96992	20,84952
96	47,99256	20,83854
96	47,98978	20,84421
112	48,04969	20,81781
112	47,88643	20,88576
112	48,03583	20,82249
112	48,03263	20,82396
112	48,00179	20,83518
112	48,06611	20,80866
112	47,90374	20,88171
112	48,05945	20,81325
128	47,90918	20,87766
128	48,00682	20,83707
128	48,09544	20,79825
128	47,87398	20,89041
128	48,14559	20,77989
128	47,90267	20,87808
128	48,0157	20,83743
144	47,96328	20,85189
144	47,98829	20,83947
144	48,05509	20,81907
144	47,95555	20,85429
144	47,9656	20,85045
144	48,07507	20,80668
144	47,94813	20,85945
144	48,03762	20,82222
160	48,06875	20,81328
160	47,92044	20,87163
160	48,01267	20,83455
160	47,87709	20,89065
160	48,04354	20,81838
160	47,98463	20,84352
160	48,09725	20,79876
176	47,93325	20,86659
176	48,0368	20,82084
176	47,93955	20,86659
176	48,04807	20,8173
176	48,13148	20,78406
176	47,89836	20,8815
176	48,07065	20,81046
192	47,94812	20,8647
192	48,00895	20,83104
192	47,92677	20,86833
192	48,07676	20,80674
192	47,96584	20,85384
192	47,9735	20,85207
192	48,0222	20,82909
208	48,00157	20,83809
208	47,99886	20,83491
208	48,02073	20,82615
208	47,92928	20,86995
208	48,02293	20,82582
208	48,0352	20,82552
208	47,9594	20,85813
224	48,03733	20,82216
224	48,01187	20,83431
224	47,97754	20,8473
224	48,00277	20,84379
224	48,06941	20,80446
224	48,08244	20,80815
224	47,82914	20,91501
224	48,07948	20,80401
240	48,07737	20,80653
240	47,83564	20,91018
240	48,04676	20,81658
240	48,09893	20,7939
240	47,97565	20,84799
240	47,97994	20,85123
240	47,96074	20,85726
240	48,00729	20,83983
240	48,0309	20,82264
240	47,97214	20,8506
240	48,01047	20,83521
240	47,95752	20,85711
240	48,07296	20,80752
240	47,95677	20,8551
240	48,05916	20,81493
240	48,00817	20,83296
240	47,88588	20,88681
240	48,01491	20,83884
240	48,0909	20,79837
240	48,02784	20,82705
240	47,87423	20,89032
240	48,0619	20,81394
240	47,99689	20,83986
240	47,98551	20,84838
240	48,0913	20,79651
240	47,95391	20,85741
240	47,95913	20,85606
240	48,10407	20,79255
240	47,93565	20,86962
