0	51,93385	20,97939
0	47,89028	20,90148
0	48,22726	20,7765
0	48,07415	20,80665
0	48,12754	20,7831
0	47,4623	21,1311
16	49,40318	20,63481
32	48,13361	20,78154
32	47,95385	20,87118
32	48,14185	20,77428
32	47,93839	20,86251
48	48,05253	20,8206
64	47,94283	20,8605
64	48,00534	20,83353
64	47,89138	20,88768
64	48,15458	20,76972
80	47,93311	20,86662
96	47,95654	20,85663
96	48,06804	20,8068
96	47,7752	20,93826
96	48,19193	20,75391
112	47,97821	20,84421
128	47,8462	20,90349
128	48,09979	20,79495
128	47,97667	20,84622
128	48,09171	20,7957
144	48,01256	20,83398
160	48,0807	20,8017
160	47,86491	20,89752
160	48,00901	20,8341
160	47,95326	20,86206
176	48,02426	20,82765
192	47,93362	20,8713
192	48,10865	20,78769
192	48,01879	20,82843
192	47,944	20,86056
192	47,95943	20,86068
208	48,06949	20,80611
208	47,94639	20,86026
208	48,04248	20,82126
208	47,95951	20,85303
208	47,64565	21,00345
224	47,92677	20,86884
240	47,94114	20,8644
240	48,01887	20,83251
240	48,10429	20,79564
240	48,05929	20,80965
240	47,98698	20,84472
256	48,00864	20,84004
272	47,86687	20,89404
272	48,01756	20,83113
272	48,07	20,80878
272	47,90323	20,89026
272	48,06224	20,8125
288	47,97599	20,84883
288	48,14823	20,77356
288	47,8986	20,88048
288	47,92751	20,86611
288	48,07697	20,80347
288	48,00857	20,83206
304	48,09051	20,80086
304	47,88405	20,89662
304	48,01172	20,83632
304	48,1624	20,77683
304	48,01738	20,83614
304	47,95643	20,86197
320	47,95243	20,85921
320	47,99007	20,8425
320	47,95411	20,85438
320	48,01159	20,8314
320	47,97598	20,84856
320	47,96636	20,85552
336	47,91832	20,87193
336	48,14295	20,77707
336	47,96206	20,85201
336	47,95458	20,85672
336	48,11311	20,78991
336	47,95675	20,85762
352	48,07258	20,80611
352	47,89724	20,89215
352	48,06851	20,80947
352	48,0426	20,82057
352	48,02633	20,83074
352	47,84619	20,90376
368	48,01526	20,83377
368	48,02613	20,82402
368	48,05317	20,81376
368	47,9526	20,85822
368	48,12513	20,78814
368	47,94134	20,86152
384	47,86995	20,89254
384	47,99992	20,83974
384	48,11493	20,78652
384	47,98682	20,84739
384	47,90742	20,87613
384	48,09087	20,79663
384	48,00569	20,83197
400	47,95791	20,85429
400	47,92503	20,87511
400	48,07785	20,80833
400	47,93236	20,86668
400	48,02692	20,82927
400	48,01217	20,83122
416	48,14643	20,79102
416	47,95227	20,85627
416	47,9224	20,87424
