0	46,41814	21,5433
0	50,8161	19,6788
0	47,85834	20,895
0	47,04377	21,2568
0	48,94691	20,4303
0	46,41491	21,5448
0	49,60539	20,1591
0	47,82401	20,91
0	48,08131	20,7981
0	47,89066	20,8809
0	37,36711	26,7615
0	46,78756	21,3732
0	80,54059	12,4161
0	46,77509	21,3789
0	48,13478	20,775
0	48,96632	20,4222
0	48,08478	20,7966
0	47,74591	20,9442
0	48,20718	20,7438
0	48,2288	20,7345
0	47,34042	21,1236
0	47,49894	21,0531
0	48,57954	20,5848
0	47,74728	20,9436
0	46,57835	21,4692
0	48,4292	20,6487
0	47,19029	21,1908
0	48,79072	20,4957
0	49,95704	20,0172
0	48,01621	20,8263
0	42,78496	23,3727
0	53,53548	18,6792
0	47,83499	20,9052
0	47,59593	21,0102
0	47,47594	21,0633
0	49,21284	20,3199
0	46,79282	21,3708
0	49,84647	20,0616
0	47,29474	21,144
0	48,58378	20,583
0	47,14224	21,2124
0	48,02313	20,8233
0	48,75647	20,5101
0	46,09782	21,693
0	50,54641	19,7838
0	44,49962	22,4721
0	48,85078	20,4705
0	46,88694	21,3279
0	51,04488	19,5906
0	47,23108	21,1725
0	48,50178	20,6178
0	48,08617	20,796
0	47,66126	20,9814
0	48,31758	20,6964
0	46,92918	21,3087
0	48,53214	20,6049
0	48,91531	20,4435
0	48,81859	20,484
0	46,77181	21,3804
0	48,17721	20,7567
0	47,39494	21,0993
0	49,99	20,004
0	44,91273	22,2654
0	43,61232	22,9293
0	54,12046	18,4773
0	49,68821	20,1255
0	48,37017	20,6739
0	48,62985	20,5635
0	47,40437	21,0951
0	46,40974	21,5472
0	49,33448	20,2698
0	47,52535	21,0414
0	48,22392	20,7366
0	48,29798	20,7048
0	48,45877	20,6361
0	45,77497	21,846
0	49,82487	20,0703
0	45,53609	21,9606
0	50,18267	19,9272
0	46,96093	21,2943
0	50,1404	19,944
0	45,61336	21,9234
0	46,9596	21,2949
0	51,02457	19,5984
0	46,49908	21,5058
0	49,05568	20,385
0	47,401	21,0966
0	49,07012	20,379
0	47,18695	21,1923
0	48,98143	20,4159
0	46,11312	21,6858
0	50,5648	19,7766
0	47,79589	20,9223
0	47,89341	20,8797
0	47,52332	21,0423
0	48,56113	20,5926
0	47,57555	21,0192
0	45,40831	22,0224
0	49,9855	20,0058
0	49,35274	20,2623
0	48,30988	20,6997
0	47,05107	21,2535
0	44,73912	22,3518
0	52,37138	19,0944
0	44,98547	22,2294
0	51,76225	19,3191
0	46,9596	21,2949
0	47,99063	20,8374
0	50,17965	19,9284
0	45,79132	21,8382
0	47,74318	20,9454
0	48,42216	20,6517
0	48,24974	20,7255
0	47,7596	20,9382
0	47,56808	21,0225
0	48,97712	20,4177
0	48,20857	20,7432
0	45,7668	21,8499
0	50,4974	19,803
0	48,08548	20,7963
0	47,14624	21,2106
0	49,10048	20,3664
0	46,98343	21,2841
0	48,67459	20,5446
0	47,61021	21,0039
0	47,43878	21,0798
0	47,70014	20,9643
0	48,76218	20,5077
0	47,97544	20,844
0	48,11115	20,7852
0	47,17894	21,1959
0	49,28998	20,2881
0	47,11425	21,225
0	48,61425	20,5701
0	48,21485	20,7405
