1008	50,44955	19,92375
1008	47,99479	20,85228
1008	46,49403	21,80388
1008	50,78002	19,87227
1008	49,03587	20,74848
1008	47,97057	20,86626
1008	46,56445	21,67062
1008	50,53611	19,99206
1008	48,0425	20,81655
1008	48,63742	20,8656
1008	47,98606	20,85063
1008	49,10606	20,89668
1008	48,16934	20,77128
1008	47,98075	20,85324
1008	48,91217	20,79414
1008	47,82006	20,9205
1008	49,36388	20,82846
1008	48,19273	20,76027
1008	48,14497	21,1254
1008	48,55832	20,6358
1008	48,11088	20,79942
1008	48,14409	20,90922
1008	47,949	20,8665
1008	49,35415	20,83959
1008	48,11227	20,81067
1008	47,40423	21,11124
1008	48,84474	20,52561
1008	47,95779	20,86026
1008	48,22136	20,86608
1008	48,07096	20,8101
1008	48,05202	20,81898
1008	48,11063	20,79051
1008	48,04862	20,81457
1008	47,96832	20,8512
1008	48,01307	20,83215
1008	47,88243	20,9187
1008	47,89477	20,8908
1008	48,11416	20,79597
1008	48,04015	20,83278
1008	48,09008	20,83167
1008	48,10439	20,79309
1008	47,90308	20,88324
1008	48,08672	20,81019
1008	47,92112	20,87043
1008	48,09184	20,81415
1008	47,99954	20,84328
1008	48,09049	20,79957
